"referencia";"cboocupacao2002";"cnae20subclasse";"nome_cbo_ocupacao";"nome_cbo_grandegrupo";"nome_cnae_subclasse";"setor_ibge";"vinculos";"eixo"
"2021";"131115";"9412000";"Gerente de serviços culturais";"1 - MEMBROS SUPERIORES DO PODER PÚBLICO, DIRIGENTES DE ORGANIZAÇÕES DE INTERESSE PÚBLICO E DE EMPRESAS, GERENTES";"Atividades de organizações associativas profissionais";"4 - Serviços";"5";"Geral"
"2021";"131115";"9420100";"Gerente de serviços culturais";"1 - MEMBROS SUPERIORES DO PODER PÚBLICO, DIRIGENTES DE ORGANIZAÇÕES DE INTERESSE PÚBLICO E DE EMPRESAS, GERENTES";"Atividades de organizações sindicais";"4 - Serviços";"1";"Geral"
"2021";"131115";"9430800";"Gerente de serviços culturais";"1 - MEMBROS SUPERIORES DO PODER PÚBLICO, DIRIGENTES DE ORGANIZAÇÕES DE INTERESSE PÚBLICO E DE EMPRESAS, GERENTES";"Atividades de associações de defesa de direitos sociais";"4 - Serviços";"15";"Geral"
"2021";"131115";"9491000";"Gerente de serviços culturais";"1 - MEMBROS SUPERIORES DO PODER PÚBLICO, DIRIGENTES DE ORGANIZAÇÕES DE INTERESSE PÚBLICO E DE EMPRESAS, GERENTES";"Atividades de organizações religiosas";"4 - Serviços";"1";"Geral"
"2021";"131115";"9493600";"Gerente de serviços culturais";"1 - MEMBROS SUPERIORES DO PODER PÚBLICO, DIRIGENTES DE ORGANIZAÇÕES DE INTERESSE PÚBLICO E DE EMPRESAS, GERENTES";"Atividades de organizações associativas ligadas à cultura e à arte";"4 - Serviços";"4";"Geral"
"2021";"131115";"9499500";"Gerente de serviços culturais";"1 - MEMBROS SUPERIORES DO PODER PÚBLICO, DIRIGENTES DE ORGANIZAÇÕES DE INTERESSE PÚBLICO E DE EMPRESAS, GERENTES";"Atividades associativas não especificadas anteriormente";"4 - Serviços";"1";"Geral"
"2021";"131115";"9900800";"Gerente de serviços culturais";"1 - MEMBROS SUPERIORES DO PODER PÚBLICO, DIRIGENTES DE ORGANIZAÇÕES DE INTERESSE PÚBLICO E DE EMPRESAS, GERENTES";"Organismos internacionais e outras instituições extraterritoriais";"4 - Serviços";"3";"Geral"
"2021";"131120";"6204000";"Gerente de serviços sociais";"1 - MEMBROS SUPERIORES DO PODER PÚBLICO, DIRIGENTES DE ORGANIZAÇÕES DE INTERESSE PÚBLICO E DE EMPRESAS, GERENTES";"Consultoria em tecnologia da informação";"4 - Serviços";"1";"Geral"
"2021";"131120";"7020400";"Gerente de serviços sociais";"1 - MEMBROS SUPERIORES DO PODER PÚBLICO, DIRIGENTES DE ORGANIZAÇÕES DE INTERESSE PÚBLICO E DE EMPRESAS, GERENTES";"Atividades de consultoria em gestão empresarial, exceto consultoria técnica específica";"4 - Serviços";"1";"Geral"
"2021";"131120";"8230001";"Gerente de serviços sociais";"1 - MEMBROS SUPERIORES DO PODER PÚBLICO, DIRIGENTES DE ORGANIZAÇÕES DE INTERESSE PÚBLICO E DE EMPRESAS, GERENTES";"Serviços de organização de feiras, congressos, exposições e festas";"4 - Serviços";"2";"Geral"
"2021";"131120";"8513900";"Gerente de serviços sociais";"1 - MEMBROS SUPERIORES DO PODER PÚBLICO, DIRIGENTES DE ORGANIZAÇÕES DE INTERESSE PÚBLICO E DE EMPRESAS, GERENTES";"Ensino fundamental";"4 - Serviços";"1";"Geral"
"2021";"131120";"8599699";"Gerente de serviços sociais";"1 - MEMBROS SUPERIORES DO PODER PÚBLICO, DIRIGENTES DE ORGANIZAÇÕES DE INTERESSE PÚBLICO E DE EMPRESAS, GERENTES";"Outras atividades de ensino não especificadas anteriormente";"4 - Serviços";"2";"Geral"
"2021";"131120";"8610102";"Gerente de serviços sociais";"1 - MEMBROS SUPERIORES DO PODER PÚBLICO, DIRIGENTES DE ORGANIZAÇÕES DE INTERESSE PÚBLICO E DE EMPRESAS, GERENTES";"Atividades de atendimento em pronto-socorro e unidades hospitalares para atendimento a urgências";"4 - Serviços";"1";"Geral"
"2021";"131120";"8660700";"Gerente de serviços sociais";"1 - MEMBROS SUPERIORES DO PODER PÚBLICO, DIRIGENTES DE ORGANIZAÇÕES DE INTERESSE PÚBLICO E DE EMPRESAS, GERENTES";"Atividades de apoio à gestão de saúde";"4 - Serviços";"1";"Geral"
"2021";"131120";"8730101";"Gerente de serviços sociais";"1 - MEMBROS SUPERIORES DO PODER PÚBLICO, DIRIGENTES DE ORGANIZAÇÕES DE INTERESSE PÚBLICO E DE EMPRESAS, GERENTES";"Orfanatos";"4 - Serviços";"1";"Geral"
"2021";"131120";"8800600";"Gerente de serviços sociais";"1 - MEMBROS SUPERIORES DO PODER PÚBLICO, DIRIGENTES DE ORGANIZAÇÕES DE INTERESSE PÚBLICO E DE EMPRESAS, GERENTES";"Serviços de assistência social sem alojamento";"4 - Serviços";"19";"Geral"
"2021";"131120";"9420100";"Gerente de serviços sociais";"1 - MEMBROS SUPERIORES DO PODER PÚBLICO, DIRIGENTES DE ORGANIZAÇÕES DE INTERESSE PÚBLICO E DE EMPRESAS, GERENTES";"Atividades de organizações sindicais";"4 - Serviços";"2";"Geral"
"2021";"131120";"9430800";"Gerente de serviços sociais";"1 - MEMBROS SUPERIORES DO PODER PÚBLICO, DIRIGENTES DE ORGANIZAÇÕES DE INTERESSE PÚBLICO E DE EMPRESAS, GERENTES";"Atividades de associações de defesa de direitos sociais";"4 - Serviços";"79";"Geral"
"2021";"131120";"9491000";"Gerente de serviços sociais";"1 - MEMBROS SUPERIORES DO PODER PÚBLICO, DIRIGENTES DE ORGANIZAÇÕES DE INTERESSE PÚBLICO E DE EMPRESAS, GERENTES";"Atividades de organizações religiosas";"4 - Serviços";"5";"Geral"
"2021";"131120";"9492800";"Gerente de serviços sociais";"1 - MEMBROS SUPERIORES DO PODER PÚBLICO, DIRIGENTES DE ORGANIZAÇÕES DE INTERESSE PÚBLICO E DE EMPRESAS, GERENTES";"Atividades de organizações políticas";"4 - Serviços";"1";"Geral"
"2021";"131120";"9499500";"Gerente de serviços sociais";"1 - MEMBROS SUPERIORES DO PODER PÚBLICO, DIRIGENTES DE ORGANIZAÇÕES DE INTERESSE PÚBLICO E DE EMPRESAS, GERENTES";"Atividades associativas não especificadas anteriormente";"4 - Serviços";"3";"Geral"
"2021";"131120";"9900800";"Gerente de serviços sociais";"1 - MEMBROS SUPERIORES DO PODER PÚBLICO, DIRIGENTES DE ORGANIZAÇÕES DE INTERESSE PÚBLICO E DE EMPRESAS, GERENTES";"Organismos internacionais e outras instituições extraterritoriais";"4 - Serviços";"3";"Geral"
"2021";"131215";"8610102";"Tecnólogo em gestão hospitalar";"1 - MEMBROS SUPERIORES DO PODER PÚBLICO, DIRIGENTES DE ORGANIZAÇÕES DE INTERESSE PÚBLICO E DE EMPRESAS, GERENTES";"Atividades de atendimento em pronto-socorro e unidades hospitalares para atendimento a urgências";"4 - Serviços";"4";"Geral"
"2021";"131215";"8711502";"Tecnólogo em gestão hospitalar";"1 - MEMBROS SUPERIORES DO PODER PÚBLICO, DIRIGENTES DE ORGANIZAÇÕES DE INTERESSE PÚBLICO E DE EMPRESAS, GERENTES";"Instituições de longa permanência para idosos";"4 - Serviços";"1";"Geral"
"2021";"141115";"1012101";"Gerente de produção e operações agropecuárias";"1 - MEMBROS SUPERIORES DO PODER PÚBLICO, DIRIGENTES DE ORGANIZAÇÕES DE INTERESSE PÚBLICO E DE EMPRESAS, GERENTES";"Abate de aves";"1 - Indústria";"1";"Geral"
"2021";"141115";"4633801";"Gerente de produção e operações agropecuárias";"1 - MEMBROS SUPERIORES DO PODER PÚBLICO, DIRIGENTES DE ORGANIZAÇÕES DE INTERESSE PÚBLICO E DE EMPRESAS, GERENTES";"Comércio atacadista de frutas, verduras, raízes, tubérculos, hortaliças e legumes frescos";"3 - Comércio";"1";"Geral"
"2021";"141115";"4724500";"Gerente de produção e operações agropecuárias";"1 - MEMBROS SUPERIORES DO PODER PÚBLICO, DIRIGENTES DE ORGANIZAÇÕES DE INTERESSE PÚBLICO E DE EMPRESAS, GERENTES";"Comércio varejista de hortifrutigranjeiros";"3 - Comércio";"1";"Geral"
"2021";"141115";"4789002";"Gerente de produção e operações agropecuárias";"1 - MEMBROS SUPERIORES DO PODER PÚBLICO, DIRIGENTES DE ORGANIZAÇÕES DE INTERESSE PÚBLICO E DE EMPRESAS, GERENTES";"Comércio varejista de plantas e flores naturais";"3 - Comércio";"1";"Geral"
"2021";"141115";"9313100";"Gerente de produção e operações agropecuárias";"1 - MEMBROS SUPERIORES DO PODER PÚBLICO, DIRIGENTES DE ORGANIZAÇÕES DE INTERESSE PÚBLICO E DE EMPRESAS, GERENTES";"Atividades de condicionamento físico";"4 - Serviços";"1";"Geral"
"2021";"141305";"2320600";"Gerente de produção e operações da construção civil e obras públicas";"1 - MEMBROS SUPERIORES DO PODER PÚBLICO, DIRIGENTES DE ORGANIZAÇÕES DE INTERESSE PÚBLICO E DE EMPRESAS, GERENTES";"Fabricação de cimento";"1 - Indústria";"1";"Geral"
"2021";"141305";"2330302";"Gerente de produção e operações da construção civil e obras públicas";"1 - MEMBROS SUPERIORES DO PODER PÚBLICO, DIRIGENTES DE ORGANIZAÇÕES DE INTERESSE PÚBLICO E DE EMPRESAS, GERENTES";"Fabricação de artefatos de cimento para uso na construção";"1 - Indústria";"1";"Geral"
"2021";"141305";"3811400";"Gerente de produção e operações da construção civil e obras públicas";"1 - MEMBROS SUPERIORES DO PODER PÚBLICO, DIRIGENTES DE ORGANIZAÇÕES DE INTERESSE PÚBLICO E DE EMPRESAS, GERENTES";"Coleta de resíduos não-perigosos";"1 - Indústria";"1";"Geral"
"2021";"141305";"4110700";"Gerente de produção e operações da construção civil e obras públicas";"1 - MEMBROS SUPERIORES DO PODER PÚBLICO, DIRIGENTES DE ORGANIZAÇÕES DE INTERESSE PÚBLICO E DE EMPRESAS, GERENTES";"Incorporação de empreendimentos imobiliários";"4 - Serviços";"5";"Geral"
"2021";"141305";"4120400";"Gerente de produção e operações da construção civil e obras públicas";"1 - MEMBROS SUPERIORES DO PODER PÚBLICO, DIRIGENTES DE ORGANIZAÇÕES DE INTERESSE PÚBLICO E DE EMPRESAS, GERENTES";"Construção de edifícios";"2 - Construção Civil";"12";"Geral"
"2021";"141305";"4211101";"Gerente de produção e operações da construção civil e obras públicas";"1 - MEMBROS SUPERIORES DO PODER PÚBLICO, DIRIGENTES DE ORGANIZAÇÕES DE INTERESSE PÚBLICO E DE EMPRESAS, GERENTES";"Construção de rodovias e ferrovias";"2 - Construção Civil";"6";"Geral"
"2021";"141305";"4221904";"Gerente de produção e operações da construção civil e obras públicas";"1 - MEMBROS SUPERIORES DO PODER PÚBLICO, DIRIGENTES DE ORGANIZAÇÕES DE INTERESSE PÚBLICO E DE EMPRESAS, GERENTES";"Construção de estações e redes de telecomunicações";"2 - Construção Civil";"1";"Geral"
"2021";"141305";"4299599";"Gerente de produção e operações da construção civil e obras públicas";"1 - MEMBROS SUPERIORES DO PODER PÚBLICO, DIRIGENTES DE ORGANIZAÇÕES DE INTERESSE PÚBLICO E DE EMPRESAS, GERENTES";"Outras obras de engenharia civil não especificadas anteriormente";"2 - Construção Civil";"1";"Geral"
"2021";"141305";"4321500";"Gerente de produção e operações da construção civil e obras públicas";"1 - MEMBROS SUPERIORES DO PODER PÚBLICO, DIRIGENTES DE ORGANIZAÇÕES DE INTERESSE PÚBLICO E DE EMPRESAS, GERENTES";"Instalação e manutenção elétrica";"2 - Construção Civil";"2";"Geral"
"2021";"141305";"4322302";"Gerente de produção e operações da construção civil e obras públicas";"1 - MEMBROS SUPERIORES DO PODER PÚBLICO, DIRIGENTES DE ORGANIZAÇÕES DE INTERESSE PÚBLICO E DE EMPRESAS, GERENTES";"Instalação e manutenção de sistemas centrais de ar condicionado, de ventilação e refrigeração";"2 - Construção Civil";"1";"Geral"
"2021";"141305";"4330401";"Gerente de produção e operações da construção civil e obras públicas";"1 - MEMBROS SUPERIORES DO PODER PÚBLICO, DIRIGENTES DE ORGANIZAÇÕES DE INTERESSE PÚBLICO E DE EMPRESAS, GERENTES";"Impermeabilização em obras de engenharia civil";"2 - Construção Civil";"1";"Geral"
"2021";"141305";"4399199";"Gerente de produção e operações da construção civil e obras públicas";"1 - MEMBROS SUPERIORES DO PODER PÚBLICO, DIRIGENTES DE ORGANIZAÇÕES DE INTERESSE PÚBLICO E DE EMPRESAS, GERENTES";"Serviços especializados para construção não especificados anteriormente";"2 - Construção Civil";"1";"Geral"
"2021";"141305";"4742300";"Gerente de produção e operações da construção civil e obras públicas";"1 - MEMBROS SUPERIORES DO PODER PÚBLICO, DIRIGENTES DE ORGANIZAÇÕES DE INTERESSE PÚBLICO E DE EMPRESAS, GERENTES";"Comércio varejista de material elétrico";"3 - Comércio";"1";"Geral"
"2021";"141305";"4754703";"Gerente de produção e operações da construção civil e obras públicas";"1 - MEMBROS SUPERIORES DO PODER PÚBLICO, DIRIGENTES DE ORGANIZAÇÕES DE INTERESSE PÚBLICO E DE EMPRESAS, GERENTES";"Comércio varejista de artigos de iluminação";"3 - Comércio";"1";"Geral"
"2021";"141305";"4930202";"Gerente de produção e operações da construção civil e obras públicas";"1 - MEMBROS SUPERIORES DO PODER PÚBLICO, DIRIGENTES DE ORGANIZAÇÕES DE INTERESSE PÚBLICO E DE EMPRESAS, GERENTES";"Transporte rodoviário de carga, exceto produtos perigosos e mudanças, intermunicipal, interestadual e internacional";"4 - Serviços";"3";"Geral"
"2021";"141305";"5611203";"Gerente de produção e operações da construção civil e obras públicas";"1 - MEMBROS SUPERIORES DO PODER PÚBLICO, DIRIGENTES DE ORGANIZAÇÕES DE INTERESSE PÚBLICO E DE EMPRESAS, GERENTES";"Lanchonetes, casas de chá, de sucos e similares";"4 - Serviços";"1";"Geral"
"2021";"141305";"6462000";"Gerente de produção e operações da construção civil e obras públicas";"1 - MEMBROS SUPERIORES DO PODER PÚBLICO, DIRIGENTES DE ORGANIZAÇÕES DE INTERESSE PÚBLICO E DE EMPRESAS, GERENTES";"Holdings de instituições não-financeiras";"4 - Serviços";"1";"Geral"
"2021";"141305";"7111100";"Gerente de produção e operações da construção civil e obras públicas";"1 - MEMBROS SUPERIORES DO PODER PÚBLICO, DIRIGENTES DE ORGANIZAÇÕES DE INTERESSE PÚBLICO E DE EMPRESAS, GERENTES";"Serviços de arquitetura";"4 - Serviços";"4";"Geral"
"2021";"141305";"7112000";"Gerente de produção e operações da construção civil e obras públicas";"1 - MEMBROS SUPERIORES DO PODER PÚBLICO, DIRIGENTES DE ORGANIZAÇÕES DE INTERESSE PÚBLICO E DE EMPRESAS, GERENTES";"Serviços de engenharia";"4 - Serviços";"1";"Geral"
"2021";"141305";"8230001";"Gerente de produção e operações da construção civil e obras públicas";"1 - MEMBROS SUPERIORES DO PODER PÚBLICO, DIRIGENTES DE ORGANIZAÇÕES DE INTERESSE PÚBLICO E DE EMPRESAS, GERENTES";"Serviços de organização de feiras, congressos, exposições e festas";"4 - Serviços";"1";"Geral"
"2021";"141305";"8513900";"Gerente de produção e operações da construção civil e obras públicas";"1 - MEMBROS SUPERIORES DO PODER PÚBLICO, DIRIGENTES DE ORGANIZAÇÕES DE INTERESSE PÚBLICO E DE EMPRESAS, GERENTES";"Ensino fundamental";"4 - Serviços";"1";"Geral"
"2021";"141305";"8531700";"Gerente de produção e operações da construção civil e obras públicas";"1 - MEMBROS SUPERIORES DO PODER PÚBLICO, DIRIGENTES DE ORGANIZAÇÕES DE INTERESSE PÚBLICO E DE EMPRESAS, GERENTES";"Educação superior - graduação";"4 - Serviços";"1";"Geral"
"2021";"141305";"8599699";"Gerente de produção e operações da construção civil e obras públicas";"1 - MEMBROS SUPERIORES DO PODER PÚBLICO, DIRIGENTES DE ORGANIZAÇÕES DE INTERESSE PÚBLICO E DE EMPRESAS, GERENTES";"Outras atividades de ensino não especificadas anteriormente";"4 - Serviços";"1";"Geral"
"2021";"141305";"8610102";"Gerente de produção e operações da construção civil e obras públicas";"1 - MEMBROS SUPERIORES DO PODER PÚBLICO, DIRIGENTES DE ORGANIZAÇÕES DE INTERESSE PÚBLICO E DE EMPRESAS, GERENTES";"Atividades de atendimento em pronto-socorro e unidades hospitalares para atendimento a urgências";"4 - Serviços";"1";"Geral"
"2021";"141405";"4530701";"Comerciante atacadista";"1 - MEMBROS SUPERIORES DO PODER PÚBLICO, DIRIGENTES DE ORGANIZAÇÕES DE INTERESSE PÚBLICO E DE EMPRESAS, GERENTES";"Comércio por atacado de peças e acessórios novos para veículos automotores";"3 - Comércio";"1";"Geral"
"2021";"141405";"4647801";"Comerciante atacadista";"1 - MEMBROS SUPERIORES DO PODER PÚBLICO, DIRIGENTES DE ORGANIZAÇÕES DE INTERESSE PÚBLICO E DE EMPRESAS, GERENTES";"Comércio atacadista de artigos de escritório e de papelaria";"3 - Comércio";"1";"Geral"
"2021";"141405";"4651601";"Comerciante atacadista";"1 - MEMBROS SUPERIORES DO PODER PÚBLICO, DIRIGENTES DE ORGANIZAÇÕES DE INTERESSE PÚBLICO E DE EMPRESAS, GERENTES";"Comércio atacadista de equipamentos de informática";"3 - Comércio";"1";"Geral"
"2021";"141405";"4693100";"Comerciante atacadista";"1 - MEMBROS SUPERIORES DO PODER PÚBLICO, DIRIGENTES DE ORGANIZAÇÕES DE INTERESSE PÚBLICO E DE EMPRESAS, GERENTES";"Comércio atacadista de mercadorias em geral, sem predominância de alimentos ou de insumos agropecuários";"3 - Comércio";"1";"Geral"
"2021";"141405";"4721102";"Comerciante atacadista";"1 - MEMBROS SUPERIORES DO PODER PÚBLICO, DIRIGENTES DE ORGANIZAÇÕES DE INTERESSE PÚBLICO E DE EMPRESAS, GERENTES";"Padaria e confeitaria com predominância de revenda";"3 - Comércio";"3";"Geral"
"2021";"141405";"4723700";"Comerciante atacadista";"1 - MEMBROS SUPERIORES DO PODER PÚBLICO, DIRIGENTES DE ORGANIZAÇÕES DE INTERESSE PÚBLICO E DE EMPRESAS, GERENTES";"Comércio varejista de bebidas";"3 - Comércio";"2";"Geral"
"2021";"141405";"4744003";"Comerciante atacadista";"1 - MEMBROS SUPERIORES DO PODER PÚBLICO, DIRIGENTES DE ORGANIZAÇÕES DE INTERESSE PÚBLICO E DE EMPRESAS, GERENTES";"Comércio varejista de materiais hidráulicos";"3 - Comércio";"1";"Geral"
"2021";"141405";"4755502";"Comerciante atacadista";"1 - MEMBROS SUPERIORES DO PODER PÚBLICO, DIRIGENTES DE ORGANIZAÇÕES DE INTERESSE PÚBLICO E DE EMPRESAS, GERENTES";"Comercio varejista de artigos de armarinho";"3 - Comércio";"1";"Geral"
"2021";"141405";"4755503";"Comerciante atacadista";"1 - MEMBROS SUPERIORES DO PODER PÚBLICO, DIRIGENTES DE ORGANIZAÇÕES DE INTERESSE PÚBLICO E DE EMPRESAS, GERENTES";"Comercio varejista de artigos de cama, mesa e banho";"3 - Comércio";"1";"Geral"
"2021";"141405";"4761002";"Comerciante atacadista";"1 - MEMBROS SUPERIORES DO PODER PÚBLICO, DIRIGENTES DE ORGANIZAÇÕES DE INTERESSE PÚBLICO E DE EMPRESAS, GERENTES";"Comércio varejista de jornais e revistas";"3 - Comércio";"1";"Geral"
"2021";"141405";"4773300";"Comerciante atacadista";"1 - MEMBROS SUPERIORES DO PODER PÚBLICO, DIRIGENTES DE ORGANIZAÇÕES DE INTERESSE PÚBLICO E DE EMPRESAS, GERENTES";"Comércio varejista de artigos médicos e ortopédicos";"3 - Comércio";"1";"Geral"
"2021";"141405";"4781400";"Comerciante atacadista";"1 - MEMBROS SUPERIORES DO PODER PÚBLICO, DIRIGENTES DE ORGANIZAÇÕES DE INTERESSE PÚBLICO E DE EMPRESAS, GERENTES";"Comércio varejista de artigos do vestuário e acessórios";"3 - Comércio";"1";"Geral"
"2021";"141405";"4782202";"Comerciante atacadista";"1 - MEMBROS SUPERIORES DO PODER PÚBLICO, DIRIGENTES DE ORGANIZAÇÕES DE INTERESSE PÚBLICO E DE EMPRESAS, GERENTES";"Comércio varejista de artigos de viagem";"3 - Comércio";"1";"Geral"
"2021";"141405";"5611201";"Comerciante atacadista";"1 - MEMBROS SUPERIORES DO PODER PÚBLICO, DIRIGENTES DE ORGANIZAÇÕES DE INTERESSE PÚBLICO E DE EMPRESAS, GERENTES";"Restaurantes e similares";"4 - Serviços";"1";"Geral"
"2021";"141405";"5611203";"Comerciante atacadista";"1 - MEMBROS SUPERIORES DO PODER PÚBLICO, DIRIGENTES DE ORGANIZAÇÕES DE INTERESSE PÚBLICO E DE EMPRESAS, GERENTES";"Lanchonetes, casas de chá, de sucos e similares";"4 - Serviços";"3";"Geral"
"2021";"141405";"6021700";"Comerciante atacadista";"1 - MEMBROS SUPERIORES DO PODER PÚBLICO, DIRIGENTES DE ORGANIZAÇÕES DE INTERESSE PÚBLICO E DE EMPRESAS, GERENTES";"Atividades de televisão aberta";"4 - Serviços";"1";"Geral"
"2021";"141405";"7911200";"Comerciante atacadista";"1 - MEMBROS SUPERIORES DO PODER PÚBLICO, DIRIGENTES DE ORGANIZAÇÕES DE INTERESSE PÚBLICO E DE EMPRESAS, GERENTES";"Agências de viagens";"4 - Serviços";"1";"Geral"
"2021";"141405";"8211300";"Comerciante atacadista";"1 - MEMBROS SUPERIORES DO PODER PÚBLICO, DIRIGENTES DE ORGANIZAÇÕES DE INTERESSE PÚBLICO E DE EMPRESAS, GERENTES";"Serviços combinados de escritório e apoio administrativo";"4 - Serviços";"1";"Geral"
"2021";"141405";"8219999";"Comerciante atacadista";"1 - MEMBROS SUPERIORES DO PODER PÚBLICO, DIRIGENTES DE ORGANIZAÇÕES DE INTERESSE PÚBLICO E DE EMPRESAS, GERENTES";"Preparação de documentos e serviços especializados de apoio administrativo não especificados anteriormente";"4 - Serviços";"2";"Geral"
"2021";"141405";"9529105";"Comerciante atacadista";"1 - MEMBROS SUPERIORES DO PODER PÚBLICO, DIRIGENTES DE ORGANIZAÇÕES DE INTERESSE PÚBLICO E DE EMPRESAS, GERENTES";"Reparação de artigos do mobiliário";"3 - Comércio";"2";"Geral"
"2021";"141410";"1012101";"Comerciante varejista";"1 - MEMBROS SUPERIORES DO PODER PÚBLICO, DIRIGENTES DE ORGANIZAÇÕES DE INTERESSE PÚBLICO E DE EMPRESAS, GERENTES";"Abate de aves";"1 - Indústria";"1";"Geral"
"2021";"141410";"1020101";"Comerciante varejista";"1 - MEMBROS SUPERIORES DO PODER PÚBLICO, DIRIGENTES DE ORGANIZAÇÕES DE INTERESSE PÚBLICO E DE EMPRESAS, GERENTES";"Preservação de peixes, crustáceos e moluscos";"1 - Indústria";"3";"Geral"
"2021";"141410";"1053800";"Comerciante varejista";"1 - MEMBROS SUPERIORES DO PODER PÚBLICO, DIRIGENTES DE ORGANIZAÇÕES DE INTERESSE PÚBLICO E DE EMPRESAS, GERENTES";"Fabricação de sorvetes e outros gelados comestíveis";"1 - Indústria";"1";"Geral"
"2021";"141410";"1091100";"Comerciante varejista";"1 - MEMBROS SUPERIORES DO PODER PÚBLICO, DIRIGENTES DE ORGANIZAÇÕES DE INTERESSE PÚBLICO E DE EMPRESAS, GERENTES";"Fabricação de produtos de panificação";"1 - Indústria";"1";"Geral"
