"cboocupacao2002";"nome_cbo_ocupacao";"cbo_grande_grupo";"cbo_subgrupo_principal";"cbo_subgrupo";"cbo_familia";"nome_cbo_grandegrupo";"nome_cbo_subgrupo_principal";"nome_cbo_subgrupo";"nome_cbo_familia"
"122505";"Diretor de  produção e operações de alimentação";"1";"12";"122";"1225";"MEMBROS SUPERIORES DO PODER PÚBLICO, DIRIGENTES DE ORGANIZAÇÕES DE INTERESSE PÚBLICO E DE EMPRESAS, GERENTES";"DIRIGENTES DE EMPRESAS E ORGANIZAÇÕES (EXCETO DE INTERESSE PÚBLICO)";"DIRETORES DE PRODUÇÃO E OPERAÇÕES";"Diretores de serviços de turismo, de alojamento e de alimentação"
"122510";"Diretor de  produção e operações de hotel";"1";"12";"122";"1225";"MEMBROS SUPERIORES DO PODER PÚBLICO, DIRIGENTES DE ORGANIZAÇÕES DE INTERESSE PÚBLICO E DE EMPRESAS, GERENTES";"DIRIGENTES DE EMPRESAS E ORGANIZAÇÕES (EXCETO DE INTERESSE PÚBLICO)";"DIRETORES DE PRODUÇÃO E OPERAÇÕES";"Diretores de serviços de turismo, de alojamento e de alimentação"
"122515";"Diretor de  produção e operações de turismo";"1";"12";"122";"1225";"MEMBROS SUPERIORES DO PODER PÚBLICO, DIRIGENTES DE ORGANIZAÇÕES DE INTERESSE PÚBLICO E DE EMPRESAS, GERENTES";"DIRIGENTES DE EMPRESAS E ORGANIZAÇÕES (EXCETO DE INTERESSE PÚBLICO)";"DIRETORES DE PRODUÇÃO E OPERAÇÕES";"Diretores de serviços de turismo, de alojamento e de alimentação"
"122520";"Turismólogo";"1";"12";"122";"1225";"MEMBROS SUPERIORES DO PODER PÚBLICO, DIRIGENTES DE ORGANIZAÇÕES DE INTERESSE PÚBLICO E DE EMPRESAS, GERENTES";"DIRIGENTES DE EMPRESAS E ORGANIZAÇÕES (EXCETO DE INTERESSE PÚBLICO)";"DIRETORES DE PRODUÇÃO E OPERAÇÕES";"Diretores de serviços de turismo, de alojamento e de alimentação"
"122605";"Diretor de operações de correios";"1";"12";"122";"1226";"MEMBROS SUPERIORES DO PODER PÚBLICO, DIRIGENTES DE ORGANIZAÇÕES DE INTERESSE PÚBLICO E DE EMPRESAS, GERENTES";"DIRIGENTES DE EMPRESAS E ORGANIZAÇÕES (EXCETO DE INTERESSE PÚBLICO)";"DIRETORES DE PRODUÇÃO E OPERAÇÕES";"Diretores de operações de serviços em empresa de armazenamento, de transporte e de telecomunicação"
"122610";"Diretor de operações de serviços de armazenamento";"1";"12";"122";"1226";"MEMBROS SUPERIORES DO PODER PÚBLICO, DIRIGENTES DE ORGANIZAÇÕES DE INTERESSE PÚBLICO E DE EMPRESAS, GERENTES";"DIRIGENTES DE EMPRESAS E ORGANIZAÇÕES (EXCETO DE INTERESSE PÚBLICO)";"DIRETORES DE PRODUÇÃO E OPERAÇÕES";"Diretores de operações de serviços em empresa de armazenamento, de transporte e de telecomunicação"
"122615";"Diretor de operações de serviços de telecomunicações";"1";"12";"122";"1226";"MEMBROS SUPERIORES DO PODER PÚBLICO, DIRIGENTES DE ORGANIZAÇÕES DE INTERESSE PÚBLICO E DE EMPRESAS, GERENTES";"DIRIGENTES DE EMPRESAS E ORGANIZAÇÕES (EXCETO DE INTERESSE PÚBLICO)";"DIRETORES DE PRODUÇÃO E OPERAÇÕES";"Diretores de operações de serviços em empresa de armazenamento, de transporte e de telecomunicação"
"122620";"Diretor de operações de serviços de transporte";"1";"12";"122";"1226";"MEMBROS SUPERIORES DO PODER PÚBLICO, DIRIGENTES DE ORGANIZAÇÕES DE INTERESSE PÚBLICO E DE EMPRESAS, GERENTES";"DIRIGENTES DE EMPRESAS E ORGANIZAÇÕES (EXCETO DE INTERESSE PÚBLICO)";"DIRETORES DE PRODUÇÃO E OPERAÇÕES";"Diretores de operações de serviços em empresa de armazenamento, de transporte e de telecomunicação"
"122705";"Diretor comercial em operações de intermediação financeira";"1";"12";"122";"1227";"MEMBROS SUPERIORES DO PODER PÚBLICO, DIRIGENTES DE ORGANIZAÇÕES DE INTERESSE PÚBLICO E DE EMPRESAS, GERENTES";"DIRIGENTES DE EMPRESAS E ORGANIZAÇÕES (EXCETO DE INTERESSE PÚBLICO)";"DIRETORES DE PRODUÇÃO E OPERAÇÕES";"Diretores de operações de serviços em instituição de intermediação financeira"
"122710";"Diretor de produtos bancários";"1";"12";"122";"1227";"MEMBROS SUPERIORES DO PODER PÚBLICO, DIRIGENTES DE ORGANIZAÇÕES DE INTERESSE PÚBLICO E DE EMPRESAS, GERENTES";"DIRIGENTES DE EMPRESAS E ORGANIZAÇÕES (EXCETO DE INTERESSE PÚBLICO)";"DIRETORES DE PRODUÇÃO E OPERAÇÕES";"Diretores de operações de serviços em instituição de intermediação financeira"
"122715";"Diretor de crédito rural";"1";"12";"122";"1227";"MEMBROS SUPERIORES DO PODER PÚBLICO, DIRIGENTES DE ORGANIZAÇÕES DE INTERESSE PÚBLICO E DE EMPRESAS, GERENTES";"DIRIGENTES DE EMPRESAS E ORGANIZAÇÕES (EXCETO DE INTERESSE PÚBLICO)";"DIRETORES DE PRODUÇÃO E OPERAÇÕES";"Diretores de operações de serviços em instituição de intermediação financeira"
"122720";"Diretor de câmbio e comércio exterior";"1";"12";"122";"1227";"MEMBROS SUPERIORES DO PODER PÚBLICO, DIRIGENTES DE ORGANIZAÇÕES DE INTERESSE PÚBLICO E DE EMPRESAS, GERENTES";"DIRIGENTES DE EMPRESAS E ORGANIZAÇÕES (EXCETO DE INTERESSE PÚBLICO)";"DIRETORES DE PRODUÇÃO E OPERAÇÕES";"Diretores de operações de serviços em instituição de intermediação financeira"
"122725";"Diretor de compliance";"1";"12";"122";"1227";"MEMBROS SUPERIORES DO PODER PÚBLICO, DIRIGENTES DE ORGANIZAÇÕES DE INTERESSE PÚBLICO E DE EMPRESAS, GERENTES";"DIRIGENTES DE EMPRESAS E ORGANIZAÇÕES (EXCETO DE INTERESSE PÚBLICO)";"DIRETORES DE PRODUÇÃO E OPERAÇÕES";"Diretores de operações de serviços em instituição de intermediação financeira"
"122730";"Diretor de crédito (exceto crédito imobiliário)";"1";"12";"122";"1227";"MEMBROS SUPERIORES DO PODER PÚBLICO, DIRIGENTES DE ORGANIZAÇÕES DE INTERESSE PÚBLICO E DE EMPRESAS, GERENTES";"DIRIGENTES DE EMPRESAS E ORGANIZAÇÕES (EXCETO DE INTERESSE PÚBLICO)";"DIRETORES DE PRODUÇÃO E OPERAÇÕES";"Diretores de operações de serviços em instituição de intermediação financeira"
"122735";"Diretor de crédito imobiliário";"1";"12";"122";"1227";"MEMBROS SUPERIORES DO PODER PÚBLICO, DIRIGENTES DE ORGANIZAÇÕES DE INTERESSE PÚBLICO E DE EMPRESAS, GERENTES";"DIRIGENTES DE EMPRESAS E ORGANIZAÇÕES (EXCETO DE INTERESSE PÚBLICO)";"DIRETORES DE PRODUÇÃO E OPERAÇÕES";"Diretores de operações de serviços em instituição de intermediação financeira"
"122740";"Diretor de leasing";"1";"12";"122";"1227";"MEMBROS SUPERIORES DO PODER PÚBLICO, DIRIGENTES DE ORGANIZAÇÕES DE INTERESSE PÚBLICO E DE EMPRESAS, GERENTES";"DIRIGENTES DE EMPRESAS E ORGANIZAÇÕES (EXCETO DE INTERESSE PÚBLICO)";"DIRETORES DE PRODUÇÃO E OPERAÇÕES";"Diretores de operações de serviços em instituição de intermediação financeira"
"122745";"Diretor de mercado de capitais";"1";"12";"122";"1227";"MEMBROS SUPERIORES DO PODER PÚBLICO, DIRIGENTES DE ORGANIZAÇÕES DE INTERESSE PÚBLICO E DE EMPRESAS, GERENTES";"DIRIGENTES DE EMPRESAS E ORGANIZAÇÕES (EXCETO DE INTERESSE PÚBLICO)";"DIRETORES DE PRODUÇÃO E OPERAÇÕES";"Diretores de operações de serviços em instituição de intermediação financeira"
"122750";"Diretor de recuperação de créditos em operações de intermediação financeira";"1";"12";"122";"1227";"MEMBROS SUPERIORES DO PODER PÚBLICO, DIRIGENTES DE ORGANIZAÇÕES DE INTERESSE PÚBLICO E DE EMPRESAS, GERENTES";"DIRIGENTES DE EMPRESAS E ORGANIZAÇÕES (EXCETO DE INTERESSE PÚBLICO)";"DIRETORES DE PRODUÇÃO E OPERAÇÕES";"Diretores de operações de serviços em instituição de intermediação financeira"
"122755";"Diretor de riscos de mercado";"1";"12";"122";"1227";"MEMBROS SUPERIORES DO PODER PÚBLICO, DIRIGENTES DE ORGANIZAÇÕES DE INTERESSE PÚBLICO E DE EMPRESAS, GERENTES";"DIRIGENTES DE EMPRESAS E ORGANIZAÇÕES (EXCETO DE INTERESSE PÚBLICO)";"DIRETORES DE PRODUÇÃO E OPERAÇÕES";"Diretores de operações de serviços em instituição de intermediação financeira"
"123105";"Diretor administrativo";"1";"12";"123";"1231";"MEMBROS SUPERIORES DO PODER PÚBLICO, DIRIGENTES DE ORGANIZAÇÕES DE INTERESSE PÚBLICO E DE EMPRESAS, GERENTES";"DIRIGENTES DE EMPRESAS E ORGANIZAÇÕES (EXCETO DE INTERESSE PÚBLICO)";"DIRETORES DE ÁREAS DE APOIO";"Diretores administrativos e financeiros"
"123110";"Diretor administrativo e financeiro";"1";"12";"123";"1231";"MEMBROS SUPERIORES DO PODER PÚBLICO, DIRIGENTES DE ORGANIZAÇÕES DE INTERESSE PÚBLICO E DE EMPRESAS, GERENTES";"DIRIGENTES DE EMPRESAS E ORGANIZAÇÕES (EXCETO DE INTERESSE PÚBLICO)";"DIRETORES DE ÁREAS DE APOIO";"Diretores administrativos e financeiros"
"123115";"Diretor financeiro";"1";"12";"123";"1231";"MEMBROS SUPERIORES DO PODER PÚBLICO, DIRIGENTES DE ORGANIZAÇÕES DE INTERESSE PÚBLICO E DE EMPRESAS, GERENTES";"DIRIGENTES DE EMPRESAS E ORGANIZAÇÕES (EXCETO DE INTERESSE PÚBLICO)";"DIRETORES DE ÁREAS DE APOIO";"Diretores administrativos e financeiros"
"123205";"Diretor de recursos humanos";"1";"12";"123";"1232";"MEMBROS SUPERIORES DO PODER PÚBLICO, DIRIGENTES DE ORGANIZAÇÕES DE INTERESSE PÚBLICO E DE EMPRESAS, GERENTES";"DIRIGENTES DE EMPRESAS E ORGANIZAÇÕES (EXCETO DE INTERESSE PÚBLICO)";"DIRETORES DE ÁREAS DE APOIO";"Diretores de recursos humanos e relações de trabalho"
"123210";"Diretor de relações de trabalho";"1";"12";"123";"1232";"MEMBROS SUPERIORES DO PODER PÚBLICO, DIRIGENTES DE ORGANIZAÇÕES DE INTERESSE PÚBLICO E DE EMPRESAS, GERENTES";"DIRIGENTES DE EMPRESAS E ORGANIZAÇÕES (EXCETO DE INTERESSE PÚBLICO)";"DIRETORES DE ÁREAS DE APOIO";"Diretores de recursos humanos e relações de trabalho"
"123305";"Diretor comercial";"1";"12";"123";"1233";"MEMBROS SUPERIORES DO PODER PÚBLICO, DIRIGENTES DE ORGANIZAÇÕES DE INTERESSE PÚBLICO E DE EMPRESAS, GERENTES";"DIRIGENTES DE EMPRESAS E ORGANIZAÇÕES (EXCETO DE INTERESSE PÚBLICO)";"DIRETORES DE ÁREAS DE APOIO";"Diretores de comercialização e marketing"
"123310";"Diretor de marketing";"1";"12";"123";"1233";"MEMBROS SUPERIORES DO PODER PÚBLICO, DIRIGENTES DE ORGANIZAÇÕES DE INTERESSE PÚBLICO E DE EMPRESAS, GERENTES";"DIRIGENTES DE EMPRESAS E ORGANIZAÇÕES (EXCETO DE INTERESSE PÚBLICO)";"DIRETORES DE ÁREAS DE APOIO";"Diretores de comercialização e marketing"
"123405";"Diretor de suprimentos";"1";"12";"123";"1234";"MEMBROS SUPERIORES DO PODER PÚBLICO, DIRIGENTES DE ORGANIZAÇÕES DE INTERESSE PÚBLICO E DE EMPRESAS, GERENTES";"DIRIGENTES DE EMPRESAS E ORGANIZAÇÕES (EXCETO DE INTERESSE PÚBLICO)";"DIRETORES DE ÁREAS DE APOIO";"Diretores de suprimentos e afins"
"123410";"Diretor de suprimentos no serviço público";"1";"12";"123";"1234";"MEMBROS SUPERIORES DO PODER PÚBLICO, DIRIGENTES DE ORGANIZAÇÕES DE INTERESSE PÚBLICO E DE EMPRESAS, GERENTES";"DIRIGENTES DE EMPRESAS E ORGANIZAÇÕES (EXCETO DE INTERESSE PÚBLICO)";"DIRETORES DE ÁREAS DE APOIO";"Diretores de suprimentos e afins"
"123605";"Diretor de tecnologia da informação";"1";"12";"123";"1236";"MEMBROS SUPERIORES DO PODER PÚBLICO, DIRIGENTES DE ORGANIZAÇÕES DE INTERESSE PÚBLICO E DE EMPRESAS, GERENTES";"DIRIGENTES DE EMPRESAS E ORGANIZAÇÕES (EXCETO DE INTERESSE PÚBLICO)";"DIRETORES DE ÁREAS DE APOIO";"Diretores de tecnologia da informação"
"123705";"Diretor de pesquisa e desenvolvimento (p&d)";"1";"12";"123";"1237";"MEMBROS SUPERIORES DO PODER PÚBLICO, DIRIGENTES DE ORGANIZAÇÕES DE INTERESSE PÚBLICO E DE EMPRESAS, GERENTES";"DIRIGENTES DE EMPRESAS E ORGANIZAÇÕES (EXCETO DE INTERESSE PÚBLICO)";"DIRETORES DE ÁREAS DE APOIO";"Diretores de pesquisa e desenvolvimento"
"123805";"Diretor de manutenção";"1";"12";"123";"1238";"MEMBROS SUPERIORES DO PODER PÚBLICO, DIRIGENTES DE ORGANIZAÇÕES DE INTERESSE PÚBLICO E DE EMPRESAS, GERENTES";"DIRIGENTES DE EMPRESAS E ORGANIZAÇÕES (EXCETO DE INTERESSE PÚBLICO)";"DIRETORES DE ÁREAS DE APOIO";"Diretores de manutenção"
"131105";"Diretor de serviços culturais";"1";"13";"131";"1311";"MEMBROS SUPERIORES DO PODER PÚBLICO, DIRIGENTES DE ORGANIZAÇÕES DE INTERESSE PÚBLICO E DE EMPRESAS, GERENTES";"DIRETORES E GERENTES EM EMPRESA DE SERVIÇOS DE SAÚDE, DA EDUCAÇÃO, OU DE SERVIÇOS CULTURAIS, SOCIAIS OU PESSOAIS";"DIRETORES E GERENTES EM EMPRESA DE SERVIÇOS DE SAÚDE, DE EDUCAÇÃO, OU DE SERVIÇOS CULTURAIS, SOCIAIS OU PESSOAIS";"Diretores e gerentes de operações em empresa de serviços pessoais, sociais e culturais"
"131110";"Diretor de serviços sociais";"1";"13";"131";"1311";"MEMBROS SUPERIORES DO PODER PÚBLICO, DIRIGENTES DE ORGANIZAÇÕES DE INTERESSE PÚBLICO E DE EMPRESAS, GERENTES";"DIRETORES E GERENTES EM EMPRESA DE SERVIÇOS DE SAÚDE, DA EDUCAÇÃO, OU DE SERVIÇOS CULTURAIS, SOCIAIS OU PESSOAIS";"DIRETORES E GERENTES EM EMPRESA DE SERVIÇOS DE SAÚDE, DE EDUCAÇÃO, OU DE SERVIÇOS CULTURAIS, SOCIAIS OU PESSOAIS";"Diretores e gerentes de operações em empresa de serviços pessoais, sociais e culturais"
"131115";"Gerente de serviços culturais";"1";"13";"131";"1311";"MEMBROS SUPERIORES DO PODER PÚBLICO, DIRIGENTES DE ORGANIZAÇÕES DE INTERESSE PÚBLICO E DE EMPRESAS, GERENTES";"DIRETORES E GERENTES EM EMPRESA DE SERVIÇOS DE SAÚDE, DA EDUCAÇÃO, OU DE SERVIÇOS CULTURAIS, SOCIAIS OU PESSOAIS";"DIRETORES E GERENTES EM EMPRESA DE SERVIÇOS DE SAÚDE, DE EDUCAÇÃO, OU DE SERVIÇOS CULTURAIS, SOCIAIS OU PESSOAIS";"Diretores e gerentes de operações em empresa de serviços pessoais, sociais e culturais"
"131120";"Gerente de serviços sociais";"1";"13";"131";"1311";"MEMBROS SUPERIORES DO PODER PÚBLICO, DIRIGENTES DE ORGANIZAÇÕES DE INTERESSE PÚBLICO E DE EMPRESAS, GERENTES";"DIRETORES E GERENTES EM EMPRESA DE SERVIÇOS DE SAÚDE, DA EDUCAÇÃO, OU DE SERVIÇOS CULTURAIS, SOCIAIS OU PESSOAIS";"DIRETORES E GERENTES EM EMPRESA DE SERVIÇOS DE SAÚDE, DE EDUCAÇÃO, OU DE SERVIÇOS CULTURAIS, SOCIAIS OU PESSOAIS";"Diretores e gerentes de operações em empresa de serviços pessoais, sociais e culturais"
"131205";"Diretor de serviços de saúde";"1";"13";"131";"1312";"MEMBROS SUPERIORES DO PODER PÚBLICO, DIRIGENTES DE ORGANIZAÇÕES DE INTERESSE PÚBLICO E DE EMPRESAS, GERENTES";"DIRETORES E GERENTES EM EMPRESA DE SERVIÇOS DE SAÚDE, DA EDUCAÇÃO, OU DE SERVIÇOS CULTURAIS, SOCIAIS OU PESSOAIS";"DIRETORES E GERENTES EM EMPRESA DE SERVIÇOS DE SAÚDE, DE EDUCAÇÃO, OU DE SERVIÇOS CULTURAIS, SOCIAIS OU PESSOAIS";"Gestores e especialistas de operações em empresas, secretarias e unidades de serviços de saúde"
"131210";"Gerente de serviços de saúde";"1";"13";"131";"1312";"MEMBROS SUPERIORES DO PODER PÚBLICO, DIRIGENTES DE ORGANIZAÇÕES DE INTERESSE PÚBLICO E DE EMPRESAS, GERENTES";"DIRETORES E GERENTES EM EMPRESA DE SERVIÇOS DE SAÚDE, DA EDUCAÇÃO, OU DE SERVIÇOS CULTURAIS, SOCIAIS OU PESSOAIS";"DIRETORES E GERENTES EM EMPRESA DE SERVIÇOS DE SAÚDE, DE EDUCAÇÃO, OU DE SERVIÇOS CULTURAIS, SOCIAIS OU PESSOAIS";"Gestores e especialistas de operações em empresas, secretarias e unidades de serviços de saúde"
"131215";"Tecnólogo em gestão hospitalar";"1";"13";"131";"1312";"MEMBROS SUPERIORES DO PODER PÚBLICO, DIRIGENTES DE ORGANIZAÇÕES DE INTERESSE PÚBLICO E DE EMPRESAS, GERENTES";"DIRETORES E GERENTES EM EMPRESA DE SERVIÇOS DE SAÚDE, DA EDUCAÇÃO, OU DE SERVIÇOS CULTURAIS, SOCIAIS OU PESSOAIS";"DIRETORES E GERENTES EM EMPRESA DE SERVIÇOS DE SAÚDE, DE EDUCAÇÃO, OU DE SERVIÇOS CULTURAIS, SOCIAIS OU PESSOAIS";"Gestores e especialistas de operações em empresas, secretarias e unidades de serviços de saúde"
"131220";"Gerontólogo";"1";"13";"131";"1312";"MEMBROS SUPERIORES DO PODER PÚBLICO, DIRIGENTES DE ORGANIZAÇÕES DE INTERESSE PÚBLICO E DE EMPRESAS, GERENTES";"DIRETORES E GERENTES EM EMPRESA DE SERVIÇOS DE SAÚDE, DA EDUCAÇÃO, OU DE SERVIÇOS CULTURAIS, SOCIAIS OU PESSOAIS";"DIRETORES E GERENTES EM EMPRESA DE SERVIÇOS DE SAÚDE, DE EDUCAÇÃO, OU DE SERVIÇOS CULTURAIS, SOCIAIS OU PESSOAIS";"Gestores e especialistas de operações em empresas, secretarias e unidades de serviços de saúde"
"131225";"Sanitarista";"1";"13";"131";"1312";"MEMBROS SUPERIORES DO PODER PÚBLICO, DIRIGENTES DE ORGANIZAÇÕES DE INTERESSE PÚBLICO E DE EMPRESAS, GERENTES";"DIRETORES E GERENTES EM EMPRESA DE SERVIÇOS DE SAÚDE, DA EDUCAÇÃO, OU DE SERVIÇOS CULTURAIS, SOCIAIS OU PESSOAIS";"DIRETORES E GERENTES EM EMPRESA DE SERVIÇOS DE SAÚDE, DE EDUCAÇÃO, OU DE SERVIÇOS CULTURAIS, SOCIAIS OU PESSOAIS";"Gestores e especialistas de operações em empresas, secretarias e unidades de serviços de saúde"
"131305";"Diretor de instituição educacional da área privada";"1";"13";"131";"1313";"MEMBROS SUPERIORES DO PODER PÚBLICO, DIRIGENTES DE ORGANIZAÇÕES DE INTERESSE PÚBLICO E DE EMPRESAS, GERENTES";"DIRETORES E GERENTES EM EMPRESA DE SERVIÇOS DE SAÚDE, DA EDUCAÇÃO, OU DE SERVIÇOS CULTURAIS, SOCIAIS OU PESSOAIS";"DIRETORES E GERENTES EM EMPRESA DE SERVIÇOS DE SAÚDE, DE EDUCAÇÃO, OU DE SERVIÇOS CULTURAIS, SOCIAIS OU PESSOAIS";"Diretores e gerentes de instituição de serviços educacionais"
"131310";"Diretor de instituição educacional pública";"1";"13";"131";"1313";"MEMBROS SUPERIORES DO PODER PÚBLICO, DIRIGENTES DE ORGANIZAÇÕES DE INTERESSE PÚBLICO E DE EMPRESAS, GERENTES";"DIRETORES E GERENTES EM EMPRESA DE SERVIÇOS DE SAÚDE, DA EDUCAÇÃO, OU DE SERVIÇOS CULTURAIS, SOCIAIS OU PESSOAIS";"DIRETORES E GERENTES EM EMPRESA DE SERVIÇOS DE SAÚDE, DE EDUCAÇÃO, OU DE SERVIÇOS CULTURAIS, SOCIAIS OU PESSOAIS";"Diretores e gerentes de instituição de serviços educacionais"
"131315";"Gerente de instituição educacional da área privada";"1";"13";"131";"1313";"MEMBROS SUPERIORES DO PODER PÚBLICO, DIRIGENTES DE ORGANIZAÇÕES DE INTERESSE PÚBLICO E DE EMPRESAS, GERENTES";"DIRETORES E GERENTES EM EMPRESA DE SERVIÇOS DE SAÚDE, DA EDUCAÇÃO, OU DE SERVIÇOS CULTURAIS, SOCIAIS OU PESSOAIS";"DIRETORES E GERENTES EM EMPRESA DE SERVIÇOS DE SAÚDE, DE EDUCAÇÃO, OU DE SERVIÇOS CULTURAIS, SOCIAIS OU PESSOAIS";"Diretores e gerentes de instituição de serviços educacionais"
"131320";"Gerente de serviços educacionais da área pública";"1";"13";"131";"1313";"MEMBROS SUPERIORES DO PODER PÚBLICO, DIRIGENTES DE ORGANIZAÇÕES DE INTERESSE PÚBLICO E DE EMPRESAS, GERENTES";"DIRETORES E GERENTES EM EMPRESA DE SERVIÇOS DE SAÚDE, DA EDUCAÇÃO, OU DE SERVIÇOS CULTURAIS, SOCIAIS OU PESSOAIS";"DIRETORES E GERENTES EM EMPRESA DE SERVIÇOS DE SAÚDE, DE EDUCAÇÃO, OU DE SERVIÇOS CULTURAIS, SOCIAIS OU PESSOAIS";"Diretores e gerentes de instituição de serviços educacionais"
"141105";"Gerente de produção e operações  aqüícolas";"1";"14";"141";"1411";"MEMBROS SUPERIORES DO PODER PÚBLICO, DIRIGENTES DE ORGANIZAÇÕES DE INTERESSE PÚBLICO E DE EMPRESAS, GERENTES";"GERENTES";"GERENTES DE PRODUÇÃO E OPERAÇÕES";"Gerentes de produção e operações em empresa agropecuária, pesqueira, aqüícola e florestal"
"141110";"Gerente de produção e operações  florestais";"1";"14";"141";"1411";"MEMBROS SUPERIORES DO PODER PÚBLICO, DIRIGENTES DE ORGANIZAÇÕES DE INTERESSE PÚBLICO E DE EMPRESAS, GERENTES";"GERENTES";"GERENTES DE PRODUÇÃO E OPERAÇÕES";"Gerentes de produção e operações em empresa agropecuária, pesqueira, aqüícola e florestal"
"141115";"Gerente de produção e operações agropecuárias";"1";"14";"141";"1411";"MEMBROS SUPERIORES DO PODER PÚBLICO, DIRIGENTES DE ORGANIZAÇÕES DE INTERESSE PÚBLICO E DE EMPRESAS, GERENTES";"GERENTES";"GERENTES DE PRODUÇÃO E OPERAÇÕES";"Gerentes de produção e operações em empresa agropecuária, pesqueira, aqüícola e florestal"
"141120";"Gerente de produção e operações pesqueiras";"1";"14";"141";"1411";"MEMBROS SUPERIORES DO PODER PÚBLICO, DIRIGENTES DE ORGANIZAÇÕES DE INTERESSE PÚBLICO E DE EMPRESAS, GERENTES";"GERENTES";"GERENTES DE PRODUÇÃO E OPERAÇÕES";"Gerentes de produção e operações em empresa agropecuária, pesqueira, aqüícola e florestal"
"141205";"Gerente de produção e operações";"1";"14";"141";"1412";"MEMBROS SUPERIORES DO PODER PÚBLICO, DIRIGENTES DE ORGANIZAÇÕES DE INTERESSE PÚBLICO E DE EMPRESAS, GERENTES";"GERENTES";"GERENTES DE PRODUÇÃO E OPERAÇÕES";"Gerentes de produção e operações em empresa da indústria extrativa, de transformação e de serviços de utilidade pública"
"141305";"Gerente de produção e operações da construção civil e obras públicas";"1";"14";"141";"1413";"MEMBROS SUPERIORES DO PODER PÚBLICO, DIRIGENTES DE ORGANIZAÇÕES DE INTERESSE PÚBLICO E DE EMPRESAS, GERENTES";"GERENTES";"GERENTES DE PRODUÇÃO E OPERAÇÕES";"Gerentes de obras em empresa de construção"
"141405";"Comerciante atacadista";"1";"14";"141";"1414";"MEMBROS SUPERIORES DO PODER PÚBLICO, DIRIGENTES DE ORGANIZAÇÕES DE INTERESSE PÚBLICO E DE EMPRESAS, GERENTES";"GERENTES";"GERENTES DE PRODUÇÃO E OPERAÇÕES";"Gerentes de operações comerciais e de assistência técnica"
"141410";"Comerciante varejista";"1";"14";"141";"1414";"MEMBROS SUPERIORES DO PODER PÚBLICO, DIRIGENTES DE ORGANIZAÇÕES DE INTERESSE PÚBLICO E DE EMPRESAS, GERENTES";"GERENTES";"GERENTES DE PRODUÇÃO E OPERAÇÕES";"Gerentes de operações comerciais e de assistência técnica"
"141415";"Gerente de loja e supermercado";"1";"14";"141";"1414";"MEMBROS SUPERIORES DO PODER PÚBLICO, DIRIGENTES DE ORGANIZAÇÕES DE INTERESSE PÚBLICO E DE EMPRESAS, GERENTES";"GERENTES";"GERENTES DE PRODUÇÃO E OPERAÇÕES";"Gerentes de operações comerciais e de assistência técnica"
"141420";"Gerente de operações de serviços de assistência técnica";"1";"14";"141";"1414";"MEMBROS SUPERIORES DO PODER PÚBLICO, DIRIGENTES DE ORGANIZAÇÕES DE INTERESSE PÚBLICO E DE EMPRESAS, GERENTES";"GERENTES";"GERENTES DE PRODUÇÃO E OPERAÇÕES";"Gerentes de operações comerciais e de assistência técnica"
"141505";"Gerente de hotel";"1";"14";"141";"1415";"MEMBROS SUPERIORES DO PODER PÚBLICO, DIRIGENTES DE ORGANIZAÇÕES DE INTERESSE PÚBLICO E DE EMPRESAS, GERENTES";"GERENTES";"GERENTES DE PRODUÇÃO E OPERAÇÕES";"Gerentes de operações de serviços em empresa de turismo, de alojamento e alimentação"
"141510";"Gerente de restaurante";"1";"14";"141";"1415";"MEMBROS SUPERIORES DO PODER PÚBLICO, DIRIGENTES DE ORGANIZAÇÕES DE INTERESSE PÚBLICO E DE EMPRESAS, GERENTES";"GERENTES";"GERENTES DE PRODUÇÃO E OPERAÇÕES";"Gerentes de operações de serviços em empresa de turismo, de alojamento e alimentação"
"141515";"Gerente de bar";"1";"14";"141";"1415";"MEMBROS SUPERIORES DO PODER PÚBLICO, DIRIGENTES DE ORGANIZAÇÕES DE INTERESSE PÚBLICO E DE EMPRESAS, GERENTES";"GERENTES";"GERENTES DE PRODUÇÃO E OPERAÇÕES";"Gerentes de operações de serviços em empresa de turismo, de alojamento e alimentação"
"141520";"Gerente de pensão";"1";"14";"141";"1415";"MEMBROS SUPERIORES DO PODER PÚBLICO, DIRIGENTES DE ORGANIZAÇÕES DE INTERESSE PÚBLICO E DE EMPRESAS, GERENTES";"GERENTES";"GERENTES DE PRODUÇÃO E OPERAÇÕES";"Gerentes de operações de serviços em empresa de turismo, de alojamento e alimentação"
"141525";"Gerente de turismo";"1";"14";"141";"1415";"MEMBROS SUPERIORES DO PODER PÚBLICO, DIRIGENTES DE ORGANIZAÇÕES DE INTERESSE PÚBLICO E DE EMPRESAS, GERENTES";"GERENTES";"GERENTES DE PRODUÇÃO E OPERAÇÕES";"Gerentes de operações de serviços em empresa de turismo, de alojamento e alimentação"
"141605";"Gerente de operações de transportes";"1";"14";"141";"1416";"MEMBROS SUPERIORES DO PODER PÚBLICO, DIRIGENTES DE ORGANIZAÇÕES DE INTERESSE PÚBLICO E DE EMPRESAS, GERENTES";"GERENTES";"GERENTES DE PRODUÇÃO E OPERAÇÕES";"Gerentes de operações de serviços em empresa de transporte, de comunicação e de logística (armazenagem e distribuição)"
